id_user	screen_name
36361027	laurenlacapra
104952689	lamonicabuzz
35810531	bill_easterly
6361512	fgoria
31137628	firoozye
18622869	ezraklein
241709263	economistmeg
397489668	rencapman
18378349	keithmccullough
327577091	justinwolfers
7517052	howardlindzon
1305698738	economisthulk
22522178	reformedbroker
372460791	reinman_mt
300868924	eu_eurostat
211106542	dsquareddigest
575160556	faulljonathan
407347022	queen_europe
36499730	kathylienfx
57268394	katie_martin_fx
